Number,Frequency
-0.209209509743,0.001
-0.355275375493,0.001
0.0249496018373,0.001
0.649931879713,0.001
-0.725150971203,0.001
0.123349124663,0.001
-1.66117434947,0.001
-0.354314935699,0.001
0.874690031817,0.001
0.82308170837,0.001
2.26946917062,0.001
0.714048840281,0.001
0.724982478902,0.001
0.60545204014,0.001
-0.879216208038,0.001
1.33603181975,0.001
-0.26465833644,0.001
-1.46651174011,0.001
-1.84990351552,0.001
-0.686905150108,0.001
-0.77293467877,0.001
-1.21449995586,0.001
1.0056290607,0.001
-0.451446533733,0.001
0.270978689063,0.001
2.3885011714,0.001
-0.0169301330556,0.001
-1.01134274018,0.001
0.592000726095,0.001
1.55471087196,0.001
-0.053628340102,0.001
0.851145749798,0.001
-1.53380583437,0.001
-1.40249870579,0.001
1.04420330087,0.001
-0.184664484881,0.001
-0.349077218258,0.001
-2.11064714932,0.001
0.7327389858,0.001
-0.938537106333,0.001
-1.48540361235,0.001
1.48718985125,0.001
-0.385391822646,0.001
-0.196479256488,0.001
-0.48474942676,0.001
-1.21456714376,0.001
-0.605474724394,0.001
-0.751339400613,0.001
-0.434669125406,0.001
-0.883688664277,0.001
-0.427535072376,0.001
0.657534386806,0.001
0.401095880308,0.001
0.0447754877853,0.001
-0.694476575277,0.001
-1.31107704046,0.001
-0.320395693126,0.001
-0.420565709133,0.001
-0.0455835292093,0.001
-0.934911694259,0.001
0.281949537508,0.001
-0.332929866736,0.001
-1.27016591032,0.001
1.70003993556,0.001
0.8493694129,0.001
1.61882264943,0.001
-1.15743724862,0.001
0.12895328778,0.001
0.236014912651,0.001
-0.355202177921,0.001
-0.82172151299,0.001
1.47877129406,0.001
-0.671736435928,0.001
0.144015442382,0.001
-0.812244608881,0.001
0.210162452846,0.001
-1.63748922621,0.001
0.198725473724,0.001
1.07979450192,0.001
0.499171519894,0.001
1.32083044554,0.001
-0.748832579271,0.001
1.62138853251,0.001
-0.619288867896,0.001
0.588419645294,0.001
0.967404898272,0.001
0.129773630882,0.001
1.76810671935,0.001
0.145887031643,0.001
-0.28755960395,0.001
0.651336967677,0.001
1.61891281775,0.001
-0.832396446845,0.001
-1.35891949689,0.001
0.19583083761,0.001
0.890077656573,0.001
-0.396129720942,0.001
0.170592380422,0.001
-1.36328969983,0.001
-1.87216459017,0.001
0.379644429814,0.001
-1.13194785024,0.001
1.03317084678,0.001
-0.468674503496,0.001
-0.219154994707,0.001
-2.91107680203,0.001
1.18585936037,0.001
1.70258013272,0.001
-0.034858475126,0.001
-0.0680788291711,0.001
1.27193229106,0.001
1.54589049901,0.001
0.0820576654494,0.001
-0.589869414057,0.001
-0.0151231312824,0.001
-0.375326947634,0.001
-0.182152845506,0.001
-0.0387857352586,0.001
0.0907405429351,0.001
0.61497089785,0.001
0.942961747909,0.001
0.375485228281,0.001
1.26920480711,0.001
-0.646891259697,0.001
0.641877678269,0.001
2.37488213492,0.001
0.304260184039,0.001
-1.58185605409,0.001
1.34246703023,0.001
-0.401213118985,0.001
0.272242358574,0.001
0.213698710795,0.001
-1.01639250168,0.001
-0.318264952997,0.001
0.4895721008,0.001
0.487993825631,0.001
0.782898295948,0.001
0.0637889974521,0.001
-0.976328978744,0.001
0.366465438628,0.001
-1.02352434406,0.001
0.392363843217,0.001
1.51309751454,0.001
-1.4089667834,0.001
-0.917054752669,0.001
1.55681634465,0.001
-0.224169036733,0.001
0.947598517476,0.001
-0.0854644919406,0.001
0.0523326921668,0.001
1.01055885388,0.001
1.81831480265,0.001
-0.58941947757,0.001
0.241658361746,0.001
-0.680009701506,0.001
-0.346662933407,0.001
-0.109899602615,0.001
0.151007148742,0.001
-0.752408610417,0.001
-0.228465744269,0.001
-1.86345549892,0.001
0.723087770958,0.001
1.67263250088,0.001
0.103100943464,0.001
0.225446617637,0.001
-1.13477677999,0.001
1.00420318134,0.001
0.293164446168,0.001
0.284072592266,0.001
0.343033984138,0.001
-0.217351578256,0.001
0.00578515096272,0.001
-0.0488711725379,0.001
-0.823826400514,0.001
1.25579816757,0.001
2.49316944215,0.001
0.303218322159,0.001
-1.54512803829,0.001
0.0740462438795,0.001
-0.15795668035,0.001
0.278597164224,0.001
-0.83496459462,0.001
0.135751167858,0.001
0.2400693699,0.001
0.0830650531195,0.001
-0.683726864565,0.001
0.755609199893,0.001
0.408997022699,0.001
0.967854167051,0.001
1.50151409345,0.001
-1.54145827106,0.001
-0.835537026819,0.001
2.14482220761,0.001
-0.318346296264,0.001
-2.18649436904,0.001
1.80207811387,0.001
0.354860153797,0.001
-0.365952047613,0.001
0.622647697953,0.001
-0.411746745888,0.001
-0.808978382508,0.001
-0.697929921831,0.001
1.95844584697,0.001
-0.715759816089,0.001
0.212478860895,0.001
1.48340880738,0.001
0.0629735377968,0.001
3.22369826015,0.001
0.941549004448,0.001
-0.658277331635,0.001
0.773474397501,0.001
-0.294077663627,0.001
0.274613352143,0.001
-0.520675430398,0.001
0.520342533738,0.001
1.21079195813,0.001
-2.12135700136,0.001
-1.53141055276,0.001
1.24545667924,0.001
-0.931365300833,0.001
0.233643698538,0.001
-0.564024973609,0.001
-0.190468869537,0.001
0.563506558648,0.001
1.71704951128,0.001
0.793481660986,0.001
-0.23071034934,0.001
1.38742867878,0.001
1.01332322618,0.001
0.480327467149,0.001
0.355539302205,0.001
-0.240564117677,0.001
0.948848082459,0.001
-0.380581223155,0.001
-0.341877716041,0.001
0.824349132332,0.001
-0.977391990919,0.001
-0.434716597797,0.001
-0.367951169453,0.001
1.46066755351,0.001
-1.44131570373,0.001
0.0100875977182,0.001
0.0665945381036,0.001
-1.69135670723,0.001
0.198405081308,0.001
-1.16331152537,0.001
-0.490043826387,0.001
0.954961756599,0.001
-1.50918869278,0.001
-0.294435987912,0.001
-0.561770694493,0.001
0.547573806707,0.001
0.998494610932,0.001
1.02118491705,0.001
-1.21314442462,0.001
0.569486845535,0.001
0.87729023869,0.001
-0.698071489617,0.001
-1.46340419763,0.001
-0.719268807931,0.001
-1.60287286618,0.001
1.94087886537,0.001
0.311950203194,0.001
-0.522480732809,0.001
-0.261699441226,0.001
-0.721261983984,0.001
1.13481091577,0.001
1.39414326251,0.001
0.287929175729,0.001
0.571490523613,0.001
-0.303981900477,0.001
0.0550901860649,0.001
3.24573897818,0.001
0.0327580869606,0.001
-1.62014674982,0.001
1.03947640067,0.001
-0.60245132095,0.001
-0.609683508338,0.001
-0.541712278215,0.001
0.489714388148,0.001
0.0188474955959,0.001
-1.41662786391,0.001
-1.33011165988,0.001
-0.750524745472,0.001
1.29167512036,0.001
-0.0331986984209,0.001
-0.705723745912,0.001
2.90811831826,0.001
0.345236971045,0.001
3.12771041763,0.001
0.0700178170511,0.001
1.17120317579,0.001
-1.2087425015,0.001
-0.178897554319,0.001
-0.751660324639,0.001
1.1235199439,0.001
0.450260054886,0.001
-0.91028664062,0.001
0.195395356811,0.001
-0.322690484872,0.001
-0.557772848081,0.001
-0.719980212226,0.001
1.32261902103,0.001
-0.0667199453698,0.001
-0.918418137241,0.001
-0.0917820510048,0.001
0.178920277304,0.001
-0.100529875179,0.001
-1.01633303557,0.001
0.795869146549,0.001
0.575543438649,0.001
-0.200341167461,0.001
1.18100412267,0.001
1.73253696431,0.001
0.799428264118,0.001
0.361129423543,0.001
-0.556335283703,0.001
-0.628810601983,0.001
-0.960879521153,0.001
-1.1729530416,0.001
0.00261612348375,0.001
-1.25613155235,0.001
-0.00116370275284,0.001
0.624949981615,0.001
1.90759382731,0.001
2.05600759104,0.001
-0.586136050581,0.001
-2.07219376621,0.001
-0.198732720084,0.001
-1.67318565318,0.001
0.48770692806,0.001
1.2307578916,0.001
-0.492583722885,0.001
-0.458411187668,0.001
-0.410745829897,0.001
0.24781477696,0.001
-1.07601392231,0.001
1.26934588389,0.001
-0.265741794005,0.001
-0.739869529921,0.001
-0.344521966904,0.001
0.0101486305757,0.001
-0.807353429895,0.001
-0.211871265746,0.001
0.221042292652,0.001
-0.137883645881,0.001
-0.442138149577,0.001
1.44658723049,0.001
1.87564196852,0.001
0.584131075625,0.001
-0.925200344052,0.001
2.49178153286,0.001
0.435552634932,0.001
-0.639080670733,0.001
-0.730286863542,0.001
-1.12819417655,0.001
0.198296983896,0.001
-1.04308732498,0.001
-2.61764876093,0.001
0.723773084132,0.001
-1.58294470612,0.001
1.14066665686,0.001
-0.42770691393,0.001
0.308958693118,0.001
0.128840885529,0.001
0.376516862848,0.001
0.454144403084,0.001
-0.880211501592,0.001
-1.2246578296,0.001
0.910250756213,0.001
0.675563905629,0.001
-0.879880095191,0.001
-0.870218897177,0.001
-0.15182331809,0.001
-0.298222331573,0.001
-0.244051968095,0.001
-0.89212479117,0.001
-0.0177224247137,0.001
1.14765568942,0.001
-1.15326480671,0.001
0.965319498759,0.001
-0.380824513525,0.001
-1.13391187638,0.001
-0.422349280992,0.001
-0.710144174591,0.001
1.17956803064,0.001
0.636791406326,0.001
1.03157685518,0.001
-1.68703390817,0.001
-1.27961422533,0.001
0.425142867823,0.001
-0.178969355181,0.001
1.15558742318,0.001
0.270299610742,0.001
-1.94732118761,0.001
0.501259754223,0.001
0.0361488385057,0.001
1.65282511176,0.001
-1.33266461079,0.001
-1.88354039618,0.001
-0.536184555261,0.001
0.300241997183,0.001
-0.0103737916693,0.001
0.955576757911,0.001
-0.298913536932,0.001
-0.598091479809,0.001
0.748508077078,0.001
1.80485798133,0.001
2.55158665581,0.001
-0.113101973216,0.001
-0.283583934285,0.001
0.309456079194,0.001
-1.30202267002,0.001
1.4036691468,0.001
-0.23857691545,0.001
0.856663658769,0.001
-0.707008465736,0.001
-0.0616160099497,0.001
-0.393460093241,0.001
-0.747655015603,0.001
-0.774793009244,0.001
-0.216657424812,0.001
0.306602291208,0.001
-0.0489986896927,0.001
0.0549091190225,0.001
0.763236015799,0.001
-1.9085436982,0.001
1.08627682682,0.001
-1.67146153324,0.001
0.616601139472,0.001
-1.21690767689,0.001
-1.56618326326,0.001
0.653733313691,0.001
-1.46908300195,0.001
0.335159260251,0.001
0.491059739847,0.001
-1.69137591414,0.001
0.295757850583,0.001
-0.949782106176,0.001
-0.794859484455,0.001
2.09589737775,0.001
1.75700125394,0.001
0.497057402183,0.001
0.0267259158341,0.001
-1.26917233281,0.001
-2.96345929285,0.001
-0.336329137202,0.001
-0.123605349232,0.001
-0.236902825892,0.001
0.45179101453,0.001
0.202876397676,0.001
0.34589059403,0.001
-0.691674058059,0.001
-0.538416841092,0.001
0.53910759074,0.001
-0.571155847041,0.001
1.078190208,0.001
-1.30563873057,0.001
-0.448250203652,0.001
-1.12358772377,0.001
-0.862910002094,0.001
1.33747423485,0.001
-1.10148154929,0.001
-1.27997313978,0.001
-1.64518700911,0.001
-1.04186640462,0.001
-1.59610567664,0.001
0.176803497401,0.001
-0.44693472488,0.001
1.64755906854,0.001
0.217546868239,0.001
0.202448892749,0.001
0.851012660292,0.001
0.557666001055,0.001
0.495150384008,0.001
0.0215554000165,0.001
0.300475022634,0.001
-0.891150517995,0.001
-0.0138802162378,0.001
-0.540368836334,0.001
0.343658309318,0.001
1.27685291127,0.001
0.685408149558,0.001
0.0980495768934,0.001
0.419841034687,0.001
0.42322312164,0.001
-1.42404883178,0.001
-0.241969712326,0.001
0.246510617354,0.001
0.565060109326,0.001
-0.189696855652,0.001
1.84369337702,0.001
-0.689353732155,0.001
-0.932594802247,0.001
0.819776570759,0.001
-0.9318681011,0.001
0.626440501323,0.001
0.000673470064937,0.001
-1.0418427069,0.001
-1.57533268462,0.001
0.748961086038,0.001
0.238608116777,0.001
1.98066135321,0.001
-0.626003602545,0.001
-2.74762351304,0.001
-0.609227119066,0.001
-0.386482657415,0.001
0.209003802362,0.001
-0.0441970007317,0.001
0.0136702543209,0.001
-0.123156559412,0.001
0.992876995904,0.001
-0.0345101958282,0.001
-0.071141929531,0.001
0.964709035963,0.001
0.31773995996,0.001
-0.265688184591,0.001
-0.297267439984,0.001
0.718498507815,0.001
0.875003812958,0.001
0.454908350987,0.001
0.373280048234,0.001
0.799010038878,0.001
0.506931068419,0.001
-1.62162868179,0.001
0.931225817215,0.001
-1.16602804198,0.001
-1.5862706276,0.001
0.22194057889,0.001
0.629909556438,0.001
0.581757555169,0.001
-0.0785546886708,0.001
-0.906095017531,0.001
0.143141093737,0.001
1.38205244534,0.001
-0.10231453023,0.001
-1.27660331559,0.001
1.2136569872,0.001
1.45472503123,0.001
1.09859374814,0.001
-0.0494950217575,0.001
-1.24347996153,0.001
-0.202327007757,0.001
-0.92093727829,0.001
-0.702433087334,0.001
-1.76322054124,0.001
0.487143886263,0.001
-0.982114291222,0.001
-1.76753893762,0.001
0.460984600566,0.001
-0.321374641323,0.001
-0.295539364698,0.001
-0.812813968379,0.001
0.739010364177,0.001
-1.41366618786,0.001
-0.297654685947,0.001
1.67430311847,0.001
0.0822408838303,0.001
-0.645761217424,0.001
-0.188996127436,0.001
-0.689448797617,0.001
1.80101974194,0.001
0.383936185257,0.001
0.184292445275,0.001
0.414730210871,0.001
-0.107976331534,0.001
-0.395691136454,0.001
1.08207567697,0.001
0.513976853365,0.001
-1.49184552544,0.001
-0.265420058194,0.001
-2.6047866973,0.001
1.49768313038,0.001
-0.655577326608,0.001
0.977944040221,0.001
-0.504587362533,0.001
-0.324753578452,0.001
0.272653247963,0.001
0.171724988212,0.001
0.111741966812,0.001
0.0756764182309,0.001
1.10029279739,0.001
0.519515810591,0.001
1.26585066092,0.001
-1.61768918205,0.001
-2.01524969045,0.001
-1.65971744014,0.001
-0.358350485147,0.001
-1.09059130467,0.001
-0.255627287077,0.001
0.54841969008,0.001
-0.32007237956,0.001
-0.0142878248848,0.001
-2.14285728474,0.001
0.621538707931,0.001
0.0441621138761,0.001
0.708189081355,0.001
-0.0754374327352,0.001
0.0986404723684,0.001
-0.206446926671,0.001
0.265152426794,0.001
-0.0803238683787,0.001
-0.560466687263,0.001
-2.5934855073,0.001
-0.507429756211,0.001
0.815725648496,0.001
1.42985074662,0.001
-0.835016832879,0.001
0.87279733607,0.001
0.873855676995,0.001
0.848574010538,0.001
0.821635334444,0.001
0.502607195937,0.001
0.588084752577,0.001
-0.236473240016,0.001
1.3184171122,0.001
-0.161611891873,0.001
-0.10587974239,0.001
1.97719258655,0.001
-1.16338289048,0.001
1.17005128579,0.001
1.13155765329,0.001
1.90962762781,0.001
0.415306357156,0.001
0.666576759741,0.001
-2.79694135928,0.001
-0.924152473108,0.001
0.11751566599,0.001
-1.30876307299,0.001
1.24545499323,0.001
-2.48988415112,0.001
-0.798728601137,0.001
1.09091636538,0.001
0.416068010081,0.001
0.720784531385,0.001
0.617340911969,0.001
0.188323942369,0.001
-0.409893814591,0.001
0.215942053332,0.001
1.16407846164,0.001
-1.19733024775,0.001
2.50923202808,0.001
-0.0942843409719,0.001
0.527988553041,0.001
1.5766203422,0.001
-0.564821212575,0.001
-0.116677319576,0.001
1.16541969934,0.001
0.541869542081,0.001
-0.398500380622,0.001
0.101792795163,0.001
1.52105881059,0.001
-0.138277320248,0.001
-2.63602682237,0.001
0.830550562727,0.001
-0.847824442897,0.001
-0.888900933722,0.001
1.30006733878,0.001
0.783318417124,0.001
-0.326909593271,0.001
-1.12499773785,0.001
1.94929579655,0.001
-0.751449601971,0.001
-0.89792976778,0.001
-0.143575812001,0.001
-0.449591685212,0.001
-0.258812952628,0.001
0.844516658768,0.001
1.1403210658,0.001
0.472017123454,0.001
0.201517379529,0.001
0.588323265511,0.001
-1.83637779902,0.001
0.769732148632,0.001
-1.52336710245,0.001
1.61959106349,0.001
-2.23401457037,0.001
-0.400692982626,0.001
0.76238679049,0.001
0.00682188125008,0.001
1.78952963404,0.001
-1.0563871124,0.001
0.212380746625,0.001
1.57178528976,0.001
1.48654378813,0.001
2.49399535669,0.001
0.103997757353,0.001
-0.828495340441,0.001
0.209527592846,0.001
0.917978860124,0.001
-0.971482589773,0.001
-0.392582572118,0.001
-1.29729380659,0.001
0.782072474916,0.001
-0.779255059399,0.001
-1.30959715093,0.001
0.208756265318,0.001
0.0735015084556,0.001
1.00541006581,0.001
0.516980107847,0.001
0.599851545126,0.001
0.486335007874,0.001
-1.29536498206,0.001
-0.927533926487,0.001
0.0336066031139,0.001
-0.201137021307,0.001
0.56861561539,0.001
1.32518899773,0.001
-1.79367099197,0.001
0.622056476344,0.001
1.29970634787,0.001
0.511682024586,0.001
1.37481535736,0.001
-0.205997956823,0.001
-0.0522256823705,0.001
-1.46524391848,0.001
0.826990792569,0.001
-1.46701146909,0.001
0.626198481116,0.001
-0.443912888389,0.001
-1.22429865285,0.001
-0.915675687345,0.001
-0.389954231682,0.001
-1.7848692097,0.001
0.0376352414986,0.001
0.636260706372,0.001
-1.55383748222,0.001
-0.350214740324,0.001
-1.67676561486,0.001
-0.0156283614465,0.001
-1.07629545253,0.001
-0.410003786394,0.001
-1.09843976787,0.001
-0.763016498981,0.001
-0.478069070238,0.001
1.11495024921,0.001
-1.50087142379,0.001
0.555950131511,0.001
0.700985160522,0.001
1.54166029879,0.001
-0.634934112612,0.001
0.957595105725,0.001
-0.755731609681,0.001
-0.162680632315,0.001
1.47306866486,0.001
0.228140765336,0.001
0.199192678781,0.001
0.26116548818,0.001
-2.51874169891,0.001
0.539066770233,0.001
-0.945577879971,0.001
-0.890836003862,0.001
1.4416412941,0.001
1.36801382406,0.001
-0.171134535901,0.001
0.277995458944,0.001
-1.58828783597,0.001
-0.79249169046,0.001
-0.835518631811,0.001
-0.557682051722,0.001
-1.71094229607,0.001
0.0168663886274,0.001
-1.09605266905,0.001
1.62192342619,0.001
0.182769951805,0.001
-1.16546012868,0.001
-0.389586929924,0.001
0.23693007207,0.001
0.721813362515,0.001
-0.748110300537,0.001
0.512052292592,0.001
-1.3350524962,0.001
0.416514634223,0.001
0.488803148126,0.001
